filename,artist,title,style,genre,date
89194.jpg,83e9823eb4868ca162fd3b7adff70096,Jacob Keeping Laban's Flock,Romanticism,religious painting,1866
50522.jpg,83e9823eb4868ca162fd3b7adff70096,The Dove Sent Forth From The Ark,Romanticism,religious painting,1866
85587.jpg,798f3d6f62293e3eec1d80bc385ecc36,Christ before Pilate (Fragment) ,Proto Renaissance,religious painting,1311
31726.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Crowned Holy Martyr,Northern Renaissance,religious painting,
49165.jpg,4553253cdd13315db81041f94db78529,San Girolamo in Preghiera,Northern Renaissance,religious painting,
34216.jpg,83e9823eb4868ca162fd3b7adff70096,Jacob Wrestling with the Angel,Romanticism,religious painting,1866
68478.jpg,78b13bdd9a3201382c52e7efe67b7099,The Madonna and Child with the Infant Saint John the Baptist,Early Renaissance,religious painting,
21576.jpg,c3e9d9ebe5f2900190bef9342c440bd9,"The Four Apostles right part, St. Mark's and St. Paul ",Northern Renaissance,religious painting,1526
18285.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
58238.jpg,8f59e3f70611b198f0536f60187cb64b,The Four Evangelists,Baroque,religious painting,c.1625
8496.jpg,9d9ad9e2fbdcff68dadc266ccc6e4aed,Judith with the Head of Holofernes,High Renaissance,religious painting,1495
90840.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Martyrdom of St. Sebastian,High Renaissance,religious painting,1505
88497.jpg,54e7b38b5c91716bd3ad99a0ab740a18,"Nadab and Abihu are killed in the Tabernacle, Leviticus",Symbolism,religious painting,1900
30598.jpg,6e2b9ca992057cee4e1e446f70959662,Bathsheba,Romanticism,religious painting,1832
95007.jpg,1c51f1b94900279a51446182f270f2d7,Samson and Delilah,Academicism,religious painting,1878
34253.jpg,3d0eabaa03d5997194155a847a7a2e30,Annunciation,Byzantine,religious painting,1405
65168.jpg,accb302082074fa3b73308a2e42f1fd4,Susanna and the Elders,High Renaissance,religious painting,1517
41078.jpg,7e7b4392f5776bb7c65a603155727f59,Three king altar,Northern Renaissance,religious painting,c.1506
28615.jpg,5f766392b0bb21a9a771c4675efccd5f,Four Horsemen of Apocalypse,Symbolism,religious painting,1887.0
41568.jpg,78b13bdd9a3201382c52e7efe67b7099,Madonna of the Magnificat,Early Renaissance,religious painting,1481
68587.jpg,71c4b71a3e90c57f17337b31d44c1eac,Dinner of St. Gregory the Great (Clement VII),Mannerism (Late Renaissance),religious painting,
57352.jpg,ae3710f3b48a9f3e1a55e951cb9e14fd,Resurrection of Christ,Northern Renaissance,religious painting,1519
8777.jpg,db1318d32df7428076e03513ebf762bb,Buddha,Symbolism,religious painting,c.1906
35317.jpg,798f3d6f62293e3eec1d80bc385ecc36,The Three Marys at the Tomb (Fragment) ,Proto Renaissance,religious painting,1311
21443.jpg,c38fea973e430fde20b174f588e853d4,Virgin Enthroned with Saints,Early Renaissance,religious painting,
15489.jpg,accb302082074fa3b73308a2e42f1fd4,"Altar of Santa Cristina al Tiverone, main board: Madonna Enthroned, St. Peter and St. Christina of Bolsena, St. Liberalis and St. Jerome",High Renaissance,religious painting,1505
48819.jpg,d8ed2d6f032da7c79eb05c5502005520,Christ's prayer on Oelber,Early Renaissance,religious painting,1468
41179.jpg,9d9ad9e2fbdcff68dadc266ccc6e4aed,The Holy Family,Early Renaissance,religious painting,1455
20918.jpg,3d0eabaa03d5997194155a847a7a2e30,Presentation of Jesus at the Temple,Byzantine,religious painting,1408
69742.jpg,eb7aab875efeae0d20311261fc826ef0,Scenes of Monastic Life,Early Renaissance,religious painting,c.1440
84428.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Kuan Yin,Symbolism,religious painting,1933
36911.jpg,a4a0c7f453db17be153de96ebcfc711f,Pentecost,Proto Renaissance,religious painting,c.1310
8053.jpg,4553253cdd13315db81041f94db78529,Parable of the Prodigal Son (detail),Northern Renaissance,religious painting,
5765.jpg,798f3d6f62293e3eec1d80bc385ecc36,The Annunciation (Fragment),Proto Renaissance,religious painting,1311
90212.jpg,9d9ad9e2fbdcff68dadc266ccc6e4aed,The holy family with St John,High Renaissance,religious painting,
4285.jpg,628b3a236e012a8c27b53517751afbbd,"Gentile da Fabriano, Nativity",International Gothic,religious painting,
3957.jpg,eb7aab875efeae0d20311261fc826ef0,Christ on cross,Early Renaissance,religious painting,1438
84933.jpg,ede635e53e1b4a905bbea74de30371cf,St. John the Baptist,Mannerism (Late Renaissance),religious painting,c.1542
33608.jpg,44eee069716bb323fdde08eecdcd9c74,The Annunciation,Northern Renaissance,religious painting,c.1435
52755.jpg,6229d98305ad62428418f25352c56603,Adam and Eve banished from Paradise,Early Renaissance,religious painting,c.1427
11878.jpg,13bfbf505674b6050a7e1d1b7687d228,Mary Magdalene in the Desert,Symbolism,religious painting,1869
18622.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Blessing Savior,Northern Renaissance,religious painting,
59580.jpg,dbde47600bea8b19be79a59a43dd88a8,Coronation Scene,Mannerism (Late Renaissance),religious painting,1521
54778.jpg,798f3d6f62293e3eec1d80bc385ecc36,Appearance of Christ to the apostles (Fragment),Proto Renaissance,religious painting,1311
82332.jpg,9f0984ce62483f294fc666d74e0974f6,Madonna and Child,Northern Renaissance,religious painting,
88443.jpg,48b59a894aafec218cbda701ca69da89,Moses,Surrealism,religious painting,1945.0
24697.jpg,3354b8820b6c7eaa725cececfeb85a6e,The Adoration of the Infant Jesus,Early Renaissance,religious painting,1465
42271.jpg,d8ed2d6f032da7c79eb05c5502005520,Two Apostles,Early Renaissance,religious painting,1475
89587.jpg,ede635e53e1b4a905bbea74de30371cf,Saint Peter,High Renaissance,religious painting,1518
6916.jpg,78b13bdd9a3201382c52e7efe67b7099,The Youth Moses,Early Renaissance,religious painting,1482
67708.jpg,9357ef569a10c52a2ca5d95823cb2f8e,Polyptych of Cervara: St. Jerome,Northern Renaissance,religious painting,1506
45626.jpg,798f3d6f62293e3eec1d80bc385ecc36,The Last Supper (Fragment) ,Proto Renaissance,religious painting,1311
85971.jpg,3d0eabaa03d5997194155a847a7a2e30,Birth of Christ,Byzantine,religious painting,c.1405
37684.jpg,54e7b38b5c91716bd3ad99a0ab740a18,The Latin Patriarch of Jerusalem,Realism,religious painting,1875
79390.jpg,3d0eabaa03d5997194155a847a7a2e30,Baptism of Christ,Byzantine,religious painting,c.1405
46851.jpg,d8ed2d6f032da7c79eb05c5502005520,Flagellation of Christ,Early Renaissance,religious painting,1468
59598.jpg,ef48d7b66a5aa46adac225da61c304e2,Rest of the Holy Family on the Flight into Egypt,Northern Renaissance,religious painting,
98193.jpg,072592d6fa48c2ef2d5d248c0478e890,Ecce Homo in the arms of the virgin,Northern Renaissance,religious painting,1479
15341.jpg,40f86d376acde0d9862ce7493745bdae,Pieta,Surrealism,religious painting,1982
50366.jpg,d8ed2d6f032da7c79eb05c5502005520,Saint Sebastian,Early Renaissance,religious painting,c.1490
48654.jpg,7e7b4392f5776bb7c65a603155727f59,The Flood,Northern Renaissance,religious painting,1516
3874.jpg,25ae5f1122be2bd3460525c418b9d492,Annalena Altarpiece ,Early Renaissance,religious painting,c.1435
9677.jpg,54e7b38b5c91716bd3ad99a0ab740a18,"Bezalel, as in Exodus 31",Symbolism,religious painting,
13222.jpg,d880f75735034af92204bc70a5802e7d,Moses views the Promised Land,Academicism,religious painting,
64637.jpg,798f3d6f62293e3eec1d80bc385ecc36,Annunciation (Fragment),Proto Renaissance,religious painting,1311
58692.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Archangel Raphael with Tobias,High Renaissance,religious painting,c.1500
27247.jpg,84b85ba889501c62da0f05a6cdaeaa7f,Martyrdom of St. Thomas,Early Renaissance,religious painting,
54344.jpg,3d0eabaa03d5997194155a847a7a2e30,The Virgin of Vladimir,Byzantine,religious painting,c.1400
83616.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
84698.jpg,798f3d6f62293e3eec1d80bc385ecc36,Apostle Matthias,Proto Renaissance,religious painting,1311
69725.jpg,ede635e53e1b4a905bbea74de30371cf,Saint Christopher,High Renaissance,religious painting,1524
73892.jpg,a4a0c7f453db17be153de96ebcfc711f,Crucifixion,Proto Renaissance,religious painting,c.1315
33973.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Madonna and child on the grassy bank,Northern Renaissance,religious painting,
70900.jpg,a7b6670e2d23f415998849a8fdedae18,Paradies,Mannerism (Late Renaissance),religious painting,c.1579
74510.jpg,aefb0cff142e18c62467d35f2bc0eb4f,Eve Tempted,Symbolism,religious painting,
94609.jpg,9b3a35b3cdf587fe1ec4c374f145df0e,"Joseph interpreting dreams to butler and baker, concluded with him in prison",Academicism,religious painting,1827
90506.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,"Birth of Christ, Tondo",Early Renaissance,religious painting,
7980.jpg,3524ecd495d905ffbe4f424717d747a1,Christ and the adulteress,Classicism,religious painting,1653
93804.jpg,accb302082074fa3b73308a2e42f1fd4,"St. Nicholas in Glory with St. John the Baptist, St. Lucy and below St. George Slaying the Dragon",High Renaissance,religious painting,1529
85977.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Birth of the Virgin,Early Renaissance,religious painting,1473
563.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,St. Jerome who resurrected the bishop Andrea,Early Renaissance,religious painting,1473
78626.jpg,1c51f1b94900279a51446182f270f2d7,Eve After the Fall,Academicism,religious painting,
13854.jpg,fd97f40e69674e62242bf32f3c4def13,St George,Romanticism,religious painting,
46930.jpg,2def0275aadb44b398aa3972489bef7f,Flight into Egypt,Naïve Art (Primitivism),religious painting,
23200.jpg,ede635e53e1b4a905bbea74de30371cf,Mater Dolorosa,Mannerism (Late Renaissance),religious painting,1550
34821.jpg,a1129d0ff671abcf3362417839191ec4,The Trinity Altar Panels (detail),Northern Renaissance,religious painting,1478
78843.jpg,798f3d6f62293e3eec1d80bc385ecc36,Christ before Caiaphas (Fragment) ,Proto Renaissance,religious painting,1311
79459.jpg,0aa40001869bf1e86a1bdae741f79220,Salome,Romanticism,religious painting,1888
41628.jpg,3d0eabaa03d5997194155a847a7a2e30,Archangel Gabriel,Byzantine,religious painting,1408
61564.jpg,dcb1d130c7640aefc60890d0e90d472d,Dreams (On the hill),Realism,religious painting,c.1900
34457.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Cathedral of Sansepolcro Internal,Early Renaissance,religious painting,
56476.jpg,2cf708ebd3f8e408e1e54ef194614d03,St. Augustine ,Early Renaissance,religious painting,
7050.jpg,798f3d6f62293e3eec1d80bc385ecc36,The apostles of Maria (Fragment),Proto Renaissance,religious painting,1311
9543.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Polyptych of St. Peter (San Costanzo),High Renaissance,religious painting,1500
6329.jpg,798f3d6f62293e3eec1d80bc385ecc36,Renunciation of Peter (Fragment) ,Proto Renaissance,religious painting,1311
98129.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
76500.jpg,d8ac73f0218c738977444c6217a35211,St. George,Expressionism,religious painting,1912
59834.jpg,628b3a236e012a8c27b53517751afbbd,"Madonna with Child and St.Catherine, St.Nicolas and Donor Gentile da Fabriano",International Gothic,religious painting,
24950.jpg,da883b99a1f16007b9dea363b4c0a3e3,Adoration by the Shepherds,Northern Renaissance,religious painting,
88185.jpg,3524ecd495d905ffbe4f424717d747a1,Eliezer and Rebecca at the Well,Classicism,religious painting,1648
74087.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Mother of the World,Symbolism,religious painting,1924
2868.jpg,9d9ad9e2fbdcff68dadc266ccc6e4aed,The Agony in the Garden,Early Renaissance,religious painting,1455
34666.jpg,7a5b41c727b25762d24cee788163a1d7,The Triumph of St. Thomas Aquinas,Early Renaissance,religious painting,1484
48109.jpg,79f6b47483600c140c91e901f746a368,The Madonna of the Roses,Realism,religious painting,1903
27759.jpg,798f3d6f62293e3eec1d80bc385ecc36,Appearance of Christ to the apostles (Fragment) ,Proto Renaissance,religious painting,1311
76432.jpg,e655bc106f0f640870bc811cd29e6d8d,Haywain (detail),Northern Renaissance,religious painting,1500
75202.jpg,ad8cc0e8386fb460ac34a62244dffc26,Noli Me Tangere,Mannerism (Late Renaissance),religious painting,1532
55500.jpg,96caa81edd3fa3c230cf2efef02a144f,The right wing of The Pearl of Brabant: Saint Christopher,Northern Renaissance,religious painting,c.1468
45039.jpg,072592d6fa48c2ef2d5d248c0478e890,The Donne Triptych right wing,Northern Renaissance,religious painting,c.1468
75256.jpg,34af3fde07e283bb8c99f8de85e5f94d,Saint Mark,Baroque,religious painting,
34320.jpg,d09f796f2b0aa11dffc88badd9806119,Jesus walks on water,Romanticism,religious painting,1888
75415.jpg,accb302082074fa3b73308a2e42f1fd4,"Altar of Recanati polyptych, the left wing: St. Thomas Aquinas and St. Flavian",High Renaissance,religious painting,1508
23055.jpg,d7f21b854745372690a1896b8342d19f,Saint Margaret,Symbolism,religious painting,1873
5201.jpg,accb302082074fa3b73308a2e42f1fd4,"Altar of Recanati polyptych, the right wing: martyr St. Peter and St. Vitus",High Renaissance,religious painting,1508
20963.jpg,d0ac9bd7e988f6c0e0a6f5fa94ef2850,Israelis Drinking the Miraculous Water,Mannerism (Late Renaissance),religious painting,1565
87304.jpg,166f2b41057d24d97514a2cbbfdab0e3,The Birth of Jesus,Baroque,religious painting,1618
85641.jpg,9d9ad9e2fbdcff68dadc266ccc6e4aed,Scenes from the Life of St.James,Early Renaissance,religious painting,1448
46103.jpg,798f3d6f62293e3eec1d80bc385ecc36,The arrival of the apostles to the Virgin (Fragment) ,Proto Renaissance,religious painting,1311
91001.jpg,34af3fde07e283bb8c99f8de85e5f94d,St. Francis,Baroque,religious painting,c.1610
3685.jpg,d8ed2d6f032da7c79eb05c5502005520,Saint Roch,Early Renaissance,religious painting,c.1490
92738.jpg,96caa81edd3fa3c230cf2efef02a144f,Saint John the Evangelist on Patmos,Northern Renaissance,religious painting,c.1465
55950.jpg,96caa81edd3fa3c230cf2efef02a144f,Winged altar in St. Peter in Leuven,Northern Renaissance,religious painting,c.1465
66387.jpg,e8eae9a2f53456f01d601ae153f76a2d,Bathsheba Bathing,Mannerism (Late Renaissance),religious painting,
15915.jpg,26f9b721302a00962439d50cc9b5faaf,Saviour blesses the four apostles,High Renaissance,religious painting,c.1480
28688.jpg,e655bc106f0f640870bc811cd29e6d8d,Cripples,Northern Renaissance,religious painting,
100415.jpg,d7f21b854745372690a1896b8342d19f,The Apparition,Symbolism,religious painting,1876
72713.jpg,b864293dc3601617049eb94d1236a7e0,Klosterneuburg Altar,Mosan art,religious painting,1181
49045.jpg,a1129d0ff671abcf3362417839191ec4,Diptych of The Fall of Man and The Redemption (Lamentation of Christ) ,Northern Renaissance,religious painting,c.1480
102096.jpg,040827f8fb458d1cea7d3e0b9e33132f,Jesus at the tomb,Neoclassicism,religious painting,
48434.jpg,aefb0cff142e18c62467d35f2bc0eb4f,Denunciation Of Cain,Symbolism,religious painting,
10696.jpg,80687062449ff7454e2c8926be56f643,King David,Naïve Art (Primitivism),religious painting,1963
36017.jpg,798f3d6f62293e3eec1d80bc385ecc36,Annunciation (Fragment),Proto Renaissance,religious painting,1311
74010.jpg,432293389a2760f3a640b17fa584321f,Jonas and the whale,Surrealism,religious painting,1960
21213.jpg,9f0984ce62483f294fc666d74e0974f6,Holy family,Northern Renaissance,religious painting,c.1527
98047.jpg,02b866899dc71a00364337e830d075d7,Miraculous Draught of Fishes,High Renaissance,religious painting,
27151.jpg,ede635e53e1b4a905bbea74de30371cf,Saint Bernadine,High Renaissance,religious painting,1531
30938.jpg,f920b951670e3d8dc3c759f12ced7a3e,The Release of St. Peter,Baroque,religious painting,c.1635
12448.jpg,eb7aab875efeae0d20311261fc826ef0,Procession of re-ordained in a church,Early Renaissance,religious painting,1469
82317.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Maria,Northern Renaissance,religious painting,
89205.jpg,80687062449ff7454e2c8926be56f643,Bathsheba,Naïve Art (Primitivism),religious painting,1963
70291.jpg,798f3d6f62293e3eec1d80bc385ecc36,The Apostle Thomas,Proto Renaissance,religious painting,1311
47099.jpg,c825d3adbd3acc20ef010f8d0f0a04b9,Nativity,Northern Renaissance,religious painting,c.1447
102499.jpg,a7b6670e2d23f415998849a8fdedae18,Christ in the house of the Pharisee,Mannerism (Late Renaissance),religious painting,
11804.jpg,875a7966e0e23051569c31128726c349,Mary and Elizabeth,Expressionism,religious painting,
90100.jpg,d7f21b854745372690a1896b8342d19f,Saint Sebastian,Symbolism,religious painting,1875
44195.jpg,9d9ad9e2fbdcff68dadc266ccc6e4aed,Scenes from the Life of St.Christopher,Early Renaissance,religious painting,1448
28665.jpg,84b85ba889501c62da0f05a6cdaeaa7f,David with the Head of Goliath,Early Renaissance,religious painting,c.1453
49896.jpg,70612e44f5d877d771c1977b9c5589ad,St. Christopher,Early Renaissance,religious painting,
42976.jpg,628b3a236e012a8c27b53517751afbbd,Mystic Marriage of Saint Catherine of Alexandria,International Gothic,religious painting,
91532.jpg,798f3d6f62293e3eec1d80bc385ecc36,Apostle Simon,Proto Renaissance,religious painting,1311
89763.jpg,b15d8d493527dccb0b3e02b1ef65258d,The Suicide of Saul,Northern Renaissance,religious painting,
5064.jpg,eb7aab875efeae0d20311261fc826ef0,Scenes of Monastic Life,Early Renaissance,religious painting,c.1440
63665.jpg,7e7b4392f5776bb7c65a603155727f59,Madonna with the Parrots,Northern Renaissance,religious painting,1533
47659.jpg,3354b8820b6c7eaa725cececfeb85a6e,Madonna and Child,Early Renaissance,religious painting,1430
41863.jpg,ede635e53e1b4a905bbea74de30371cf,The Martyrdom of Saint Peter,High Renaissance,religious painting,
48569.jpg,798f3d6f62293e3eec1d80bc385ecc36,Descent from the Cross (Fragment) ,Proto Renaissance,religious painting,1311
95809.jpg,3d0eabaa03d5997194155a847a7a2e30,Harrowing of Hell,Byzantine,religious painting,1408
16893.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
42489.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,The Last Angel,Art Nouveau (Modern),religious painting,1912
85752.jpg,798f3d6f62293e3eec1d80bc385ecc36,Apostle Jacob,Proto Renaissance,religious painting,1311
42531.jpg,6229d98305ad62428418f25352c56603,San Giovenale Triptych. Central panel,Early Renaissance,religious painting,1423
26109.jpg,bc58ed3c3e7750f9644953020a39e867,Study for The Martyrdom of St. Symphorien,Neoclassicism,religious painting,1834
56348.jpg,798f3d6f62293e3eec1d80bc385ecc36,The Betrayal of Judas (Fragment) ,Proto Renaissance,religious painting,1311
14131.jpg,eb7aab875efeae0d20311261fc826ef0,Two angels and two devils,Early Renaissance,religious painting,1469
96651.jpg,f72f31224ccfa5ec42755d755eb374a5,The Judgment of Solomon,Rococo,religious painting,1728
82927.jpg,798f3d6f62293e3eec1d80bc385ecc36,Christ and the Samaritan woman (Fragment) ,Proto Renaissance,religious painting,1311
53871.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,St. Francis,Symbolism,religious painting,1931
20075.jpg,dd64f4b87e7e6a5549ffb72f7bca746c,"St. Agatha, from the episode ""Holy Women""",Baroque,religious painting,1578
43452.jpg,072592d6fa48c2ef2d5d248c0478e890,"Triptych of the Mystical Marriage of St. Catherine of Alexandria, right wing, scene of St. John the Evangelist in Patmos",Northern Renaissance,religious painting,1479
59432.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
67069.jpg,798f3d6f62293e3eec1d80bc385ecc36,Apostle Philip,Proto Renaissance,religious painting,1311
85535.jpg,798f3d6f62293e3eec1d80bc385ecc36,Mockery of Christ (Fragment),Proto Renaissance,religious painting,1311
16885.jpg,798f3d6f62293e3eec1d80bc385ecc36,Descent of the Holy Spirit upon the Apostles (Fragment) ,Proto Renaissance,religious painting,1311
3668.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,And we see,Art Nouveau (Modern),religious painting,1922
92075.jpg,a087f33967e659c63924aa07c89b948f,Law and Grace,Northern Renaissance,religious painting,1529
93906.jpg,25ae5f1122be2bd3460525c418b9d492,Bosco ai Frati Altarpiece,Early Renaissance,religious painting,c.1450
28005.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
58886.jpg,072592d6fa48c2ef2d5d248c0478e890,"Triptych of the Mystical Marriage of St. Catherine of Alexandria, inker wing The Beheading of John the Baptist",Northern Renaissance,religious painting,1479
82014.jpg,a7b6670e2d23f415998849a8fdedae18,Battle of the Archangel Michael and the Satan,Mannerism (Late Renaissance),religious painting,
87700.jpg,072592d6fa48c2ef2d5d248c0478e890,"Triptych of the Mystical Marriage of St. Catherine of Alexandria,  The founder Jacob de Kueninc and Anthony Seghers ",Northern Renaissance,religious painting,1479
39716.jpg,d8ed2d6f032da7c79eb05c5502005520,Saint Catherine of Alexandria,Early Renaissance,religious painting,c.1470
8142.jpg,c74b7dd9e9e7d8c42895eda332990988,The Road to Calvary,Expressionism,religious painting,1901
69352.jpg,96e7b1bc8d52e18caf0af34fec2e9bcb,The creation of woman,Neoclassicism,religious painting,
64975.jpg,df97efdcbefba87d3aad1aaa3f413ceb,The Flight into Egypt,Baroque,religious painting,c.1603
95566.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
23380.jpg,798f3d6f62293e3eec1d80bc385ecc36,Crucifixion (Fragment) ,Proto Renaissance,religious painting,1311
28621.jpg,d8ed2d6f032da7c79eb05c5502005520,Saint Mary Magdalene,Early Renaissance,religious painting,c.1470
85502.jpg,c825d3adbd3acc20ef010f8d0f0a04b9,The Lamentation ,Northern Renaissance,religious painting,
66046.jpg,798f3d6f62293e3eec1d80bc385ecc36,Flagellation of Christ (Fragment),Proto Renaissance,religious painting,1311
26309.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
30153.jpg,6229d98305ad62428418f25352c56603,The Tribute Money,Early Renaissance,religious painting,1425
30251.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
95626.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
64353.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
70658.jpg,96e7b1bc8d52e18caf0af34fec2e9bcb,Virgin with Jesus and John the Baptist,Neoclassicism,religious painting,
83629.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Pala di Corciano (Annunciation),High Renaissance,religious painting,1513
16597.jpg,798f3d6f62293e3eec1d80bc385ecc36,Reassuring Thomas (Fragment) ,Proto Renaissance,religious painting,1311
5547.jpg,798f3d6f62293e3eec1d80bc385ecc36,Washing of feet (Fragment),Proto Renaissance,religious painting,1311
67647.jpg,78b13bdd9a3201382c52e7efe67b7099,Madonna of the Book,Early Renaissance,religious painting,c.1479
53224.jpg,798f3d6f62293e3eec1d80bc385ecc36,Apostle Andrew,Proto Renaissance,religious painting,1311
40251.jpg,798f3d6f62293e3eec1d80bc385ecc36,Appearance of Christ to the apostles (Fragment),Proto Renaissance,religious painting,1311
60627.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
76296.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
22436.jpg,798f3d6f62293e3eec1d80bc385ecc36,Christ on the road to Emmaus (Fragment) ,Proto Renaissance,religious painting,1311
22219.jpg,a4a0c7f453db17be153de96ebcfc711f,Madonna and Child,Proto Renaissance,religious painting,c.1300
4577.jpg,798f3d6f62293e3eec1d80bc385ecc36,The Virgin and Child on a throne(Fragment),Proto Renaissance,religious painting,1311
10304.jpg,798f3d6f62293e3eec1d80bc385ecc36,Christ Appearing to Mary Magdalene (Fragment) ,Proto Renaissance,religious painting,1311
5941.jpg,798f3d6f62293e3eec1d80bc385ecc36,Washing of feet (Fragment),Proto Renaissance,religious painting,1311
90966.jpg,798f3d6f62293e3eec1d80bc385ecc36,Crucifixion (Fragment),Proto Renaissance,religious painting,1311
30378.jpg,c016fd5caf84a9f835936074e83f7632,Christ and the Samaritan Woman,Academicism,religious painting,1890
2655.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
94506.jpg,3354b8820b6c7eaa725cececfeb85a6e,Ambrose Legend,Early Renaissance,religious painting,1441
27004.jpg,798f3d6f62293e3eec1d80bc385ecc36,Lamentation of Christ (Fragment) ,Proto Renaissance,religious painting,1311
90581.jpg,40f86d376acde0d9862ce7493745bdae,The Sistine Madonna,Surrealism,religious painting,1958
64352.jpg,ef1a45c83e1536f3c554b6656d9048d7,The Vision of the Young Bartholomew,Symbolism,religious painting,1890
23989.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Mary with a pear ,Northern Renaissance,religious painting,
66916.jpg,798f3d6f62293e3eec1d80bc385ecc36,The apostles of Maria (Fragment),Proto Renaissance,religious painting,1311
27746.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne,Proto Renaissance,religious painting,1311
74941.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
89936.jpg,eb7aab875efeae0d20311261fc826ef0,Scenes of Monastic Life,Early Renaissance,religious painting,c.1440
103054.jpg,dd64f4b87e7e6a5549ffb72f7bca746c,"St. Catherine, from the episode ""Holy Women""",Baroque,religious painting,1578
97725.jpg,798f3d6f62293e3eec1d80bc385ecc36,Madonna and Child on a throne (Front side fragment),Proto Renaissance,religious painting,1311
48171.jpg,798f3d6f62293e3eec1d80bc385ecc36,Crucifixion (Fragment),Proto Renaissance,religious painting,1311
95696.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Mother of the World,Symbolism,religious painting,1937
93689.jpg,a4a0c7f453db17be153de96ebcfc711f,St. Francis Receiving the Stigmata,Proto Renaissance,religious painting,c.1300
32542.jpg,c38fea973e430fde20b174f588e853d4,Madonna and Child with Saints,Early Renaissance,religious painting,
98915.jpg,54e7b38b5c91716bd3ad99a0ab740a18,"Barrabbas, illustration from 'The Life of Our Lord Jesus Christ'",Realism,religious painting,1894
33646.jpg,96e7b1bc8d52e18caf0af34fec2e9bcb,"Cherub sitting in the act of covering, by Guercino",Neoclassicism,religious painting,
69816.jpg,e655bc106f0f640870bc811cd29e6d8d,Haywain (detail),Northern Renaissance,religious painting,
102525.jpg,be8c592032dde81ef7e4247e3c7b5beb,The Temptation of Eve,Romanticism,religious painting,
52671.jpg,25ae5f1122be2bd3460525c418b9d492,San Domenico Altarpiece,Early Renaissance,religious painting,1430
30426.jpg,dd64f4b87e7e6a5549ffb72f7bca746c,"St. Lucia, from the episode ""Holy Women""",Baroque,religious painting,1578
94318.jpg,db1318d32df7428076e03513ebf762bb,David and Goliath,Symbolism,religious painting,1875
40134.jpg,798f3d6f62293e3eec1d80bc385ecc36,Entry into Jerusalem (Fragment),Proto Renaissance,religious painting,1311
35849.jpg,94a18720289642f88ceb572b1ddceb76,The Massacre of the Innocents,Northern Renaissance,religious painting,
24350.jpg,36d199819601a01a04a06b4a4633198b,The Adoration of the Magi,Baroque,religious painting,1619
