filename,artist,title,style,genre,date
2289.jpg,59679a035db621eeecb8fb4e99ea423f,The Cliff Dwellers,American Realism,genre painting,1913
55873.jpg,16548363e96f1c64ca498fd00352df9a,The Tune of the Seven Towers,Romanticism,genre painting,1857
67260.jpg,dd55583ce853dcbab93bb4af58f4fcfb,Under the Blossom that Hangs on the Bough,Neoclassicism,genre painting,1917
42700.jpg,7e7b4392f5776bb7c65a603155727f59,Standing witch with monster,Northern Renaissance,genre painting,1515
50435.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Mother and child,Symbolism,genre painting,1902
35492.jpg,16548363e96f1c64ca498fd00352df9a,The Beloved,Romanticism,genre painting,1866
27119.jpg,96ea00928e83b362a190d624a3c357ca,The Porridge Eaters,Tenebrism,genre painting,c.1625
15329.jpg,e60882af79cababb03ddfa980a75448c,The Injured Mason,Romanticism,genre painting,1787
88004.jpg,6cddbe4fa475cf6ba58e4aa55203b31d,The Hunters leave Southill ,Romanticism,genre painting,1768
8603.jpg,8cbc5fab07deb3461a50d8beeb775b99,Suerte de varas,Costumbrismo,genre painting,
10064.jpg,9d654ea7f4b570e62dec3c9dfa36eade,On a Terrace,Academicism,genre painting,1867
47403.jpg,e60882af79cababb03ddfa980a75448c,Time of the Old Women,Romanticism,genre painting,1820
17496.jpg,5363f292d5acbf15916eb60491202314,Ash Wednesday,Biedermeier,genre painting,1860
35091.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Girl on the ball,Symbolism,genre painting,1905
97056.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Spectators in the Arena at Arles,Cloisonnism,genre painting,1888
98245.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Two Women in the Woods,Realism,genre painting,1882
95512.jpg,e60882af79cababb03ddfa980a75448c,The Snowstorm (Winter),Romanticism,genre painting,1787
94442.jpg,760e4eabd639621a3f81dabd57261139,The Lament,Romanticism,genre painting,1866
53203.jpg,bf1267ceacfea1e3b977e5f3f904e0d6,Werther I ,Expressionism,genre painting,1916.0
23517.jpg,5363f292d5acbf15916eb60491202314,The night watchman has fallen asleep,Biedermeier,genre painting,c.1875
57028.jpg,79bb91f97cda5c3fb8482c4bb8afd08c,The Iron Forge,Baroque,genre painting,1772
10684.jpg,dd55583ce853dcbab93bb4af58f4fcfb,On the Balcony,Neoclassicism,genre painting,1911
86760.jpg,1950e9aa6ad878bc2a330880f77ae5a1,The ironer,Expressionism,genre painting,1904
87952.jpg,63e73f693e541f53d98ed6c93d03ef40,Woman at a Piano,Realism,genre painting,
2936.jpg,a6027a4ba71b61a55ea598379c9d508c,Gentlemen Jockeys before the Start,Impressionism,genre painting,1862
60960.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Old Woman Asleep after Rops,Realism,genre painting,1873
11545.jpg,bc0ddf03c667c5edb17982be481ef360,Dance (II),Fauvism,genre painting,1910
96326.jpg,f01dab6c041577553712639c152de0e3,The most beloved american writer,Regionalism,genre painting,1938
38385.jpg,dd55583ce853dcbab93bb4af58f4fcfb,The New Perfume,Neoclassicism,genre painting,1914
82696.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,In the Street,Impressionism,genre painting,1855
31146.jpg,86a9f9dbebdb2495b291954abe9ce9aa,The laundress,Rococo,genre painting,c.1735
78531.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,The Favourite Poet,Romanticism,genre painting,1888
66510.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Weaver,Realism,genre painting,1884
94276.jpg,9c948f31fc16aca442cc91e7fe05fb95,Swallows,Impressionism,genre painting,1873
62862.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Thaishun with elephants,Ukiyo-e,genre painting,
30089.jpg,7e4dc558dfaf1fde7eb908e370393d00,Skiffs on the Yerres,Impressionism,genre painting,1877
83137.jpg,608e86021cb827b9056f11e0a01073c7,Breton beggar,Realism,genre painting,
21558.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Suhara,Ukiyo-e,genre painting,
11153.jpg,2196c96d3612334fa07aa43daa6ef322,Rendez Vous in the Forest ,Post-Impressionism,genre painting,1886
58796.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Moso hunting for bamboo shoots,Ukiyo-e,genre painting,
55339.jpg,7e4dc558dfaf1fde7eb908e370393d00,Boating on the Yerres,Impressionism,genre painting,1877
84258.jpg,3cc9a44380296d93e68b71a27643c25f,Harlequin ,Post-Impressionism,genre painting,1890
37751.jpg,7e4dc558dfaf1fde7eb908e370393d00,The House Painters,Impressionism,genre painting,1877
15893.jpg,45f3738cfff6896126bfd49ee8701acf,The Convalescent,Post-Impressionism,genre painting,1924
15480.jpg,30134467c49a3350f74b4311506f8386,Siesta,Intimism,genre painting,1914
90018.jpg,6e606cd9cf9660466b26b6c94f6d7240,Fresh Eggs,Realism,genre painting,1874
49173.jpg,243f2396b12f19be7abd30ada72433d7,Street Scene In India,Orientalism,genre painting,1888
49251.jpg,bc0ddf03c667c5edb17982be481ef360,Odalisque sitting with board,Orientalism,genre painting,1928
28145.jpg,1b364d98237678788dceab6d21ca5d7f,Reclining odalisque,Orientalism,genre painting,1839
67207.jpg,0eeac4ecff259dc515be795e1a76019a,Arriving for Shrovetide,,genre painting,1916.0
13981.jpg,450fc8bc8b9924db9bd48172f6498d3b,The Children's Theater In The House Of John Conduit,Rococo,genre painting,1732
170.jpg,dd55583ce853dcbab93bb4af58f4fcfb,Tranquillity,Neoclassicism,genre painting,1914
21083.jpg,16548363e96f1c64ca498fd00352df9a,Morning music,Romanticism,genre painting,1864
71840.jpg,bc3c45adfb9848a8b5ce12ec39f4d240,The Boyhood of Raleigh,Romanticism,genre painting,1870.0
45703.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,Three Amateurs in front of the Night Review of Raffet,Realism,genre painting,
61682.jpg,30134467c49a3350f74b4311506f8386,The Bowl of Milk,Intimism,genre painting,1919
64445.jpg,6e606cd9cf9660466b26b6c94f6d7240,Girl with Hay Rake,Realism,genre painting,1878
87359.jpg,9c948f31fc16aca442cc91e7fe05fb95,In the garden,Impressionism,genre painting,1870
25527.jpg,f01dab6c041577553712639c152de0e3,Game Called Because of Rain (Tough Call),Regionalism,genre painting,1949
66546.jpg,96ea00928e83b362a190d624a3c357ca,"Repenting Magdalene, also called Magdalene and Two Flames",Tenebrism,genre painting,1643
70299.jpg,9c948f31fc16aca442cc91e7fe05fb95,"In the bar ""Le Bouchon""",Impressionism,genre painting,c.1879
48271.jpg,8cdd41002b7b5c5d112865054a7fe13e,Equestrienne,Expressionism,genre painting,1913
4929.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Woman Cutting Bread,Realism,genre painting,1885
55171.jpg,2e31e2dc9bac8e4a0b718e4cfeb724ac,Mural,Muralism,genre painting,1944
88813.jpg,62b4406512c45730d2c7c40f5e3d0d12,Immortality,Expressionism,genre painting,1913
41206.jpg,5d39b5c98c474831fe297910313c1a36,The Back Operation,Baroque,genre painting,c.1636
25886.jpg,69f42fe50ebe0a46b3428b6ca22c1453,Homecoming,Rococo,genre painting,
68769.jpg,f01dab6c041577553712639c152de0e3,Gary Cooper as the Texan,Regionalism,genre painting,1930
81823.jpg,dd4989789d310581024ae2b9203d5439,Dance at Moulin de la Galette,Impressionism,genre painting,1876
92832.jpg,f01dab6c041577553712639c152de0e3,Babysitter,Regionalism,genre painting,
51621.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Peasants planting potatoes,Realism,genre painting,1884
58968.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,A Sculpture Gallery,Romanticism,genre painting,1867
23195.jpg,6e606cd9cf9660466b26b6c94f6d7240,Warm Afternoon (Shepherdess),Realism,genre painting,1878
82803.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,Bathers,Realism,genre painting,
51552.jpg,3f93b217bd0dbf874f973958f1eb6df4,The Cottage Dooryard,Baroque,genre painting,1673
75632.jpg,0eb191846ac88a74bb16b0a66a3117be,The prodigal son,Expressionism,genre painting,1949
3103.jpg,a6027a4ba71b61a55ea598379c9d508c,Dancer against a stage flat,Impressionism,genre painting,
83648.jpg,5363f292d5acbf15916eb60491202314,Arrival in Seeshaupt,Biedermeier,genre painting,c.1880
42402.jpg,d8ac73f0218c738977444c6217a35211,"Big Zoo, Triptych",Orphism,genre painting,1913
50303.jpg,549f47b9a8d2d45ff0b3863c8e6281fd,Dancing lesson,Baroque,genre painting,
42090.jpg,0907f8bb4c2d3ebb08b59f263f71596a,Tall Portuguese Woman,Orphism,genre painting,1916
79460.jpg,13bfbf505674b6050a7e1d1b7687d228,Between Art and Nature (detail),Symbolism,genre painting,1888
32593.jpg,5363f292d5acbf15916eb60491202314,The Picnic,Biedermeier,genre painting,1864
81884.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Flora Spring in the Gardens of the Villa Borghese,Romanticism,genre painting,1877
65924.jpg,67c1053cde05250df99a1d173e57003a,The Art of Painting,Baroque,genre painting,c.1668
99120.jpg,40f86d376acde0d9862ce7493745bdae,To Meli,Surrealism,genre painting,1974
73091.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Guinguette,Post-Impressionism,genre painting,1886
3682.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Children Playing with a Cat,Impressionism,genre painting,1908
55399.jpg,f01dab6c041577553712639c152de0e3,The Runaway,Regionalism,genre painting,1958
87331.jpg,f01dab6c041577553712639c152de0e3,Girl at Mirror,Regionalism,genre painting,1954
58503.jpg,c3476c06a03ae311a7a57705b315ae88,The Swing,Rococo,genre painting,1767
18780.jpg,f01dab6c041577553712639c152de0e3,Saying Grace,Regionalism,genre painting,1951
65222.jpg,1e595d48fcdc7832cb923efc35aa8da4,Untitled,Neo-Expressionism,genre painting,1980.0
15832.jpg,3edc6a404b8c67b7dad1405d52228c96,The Lovers,Pointillism,genre painting,
5393.jpg,54e7b38b5c91716bd3ad99a0ab740a18,The Ladies of the Cars,Realism,genre painting,1885
67877.jpg,f01dab6c041577553712639c152de0e3,Roadblock,Regionalism,genre painting,
13097.jpg,3cc9a44380296d93e68b71a27643c25f,Large Bathers,Cubism,genre painting,1906
25051.jpg,30134467c49a3350f74b4311506f8386,The Bourgeois Afternoon or The Terrasse Family,Post-Impressionism,genre painting,1900
63723.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Ladies of Arles (Memories of the Garden at Etten),Cloisonnism,genre painting,1888
82726.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Boy leading a horse,Expressionism,genre painting,1906
67050.jpg,de42ef05d5901837bbe974fdb3c30ba5,The Meeting (Bonjour Monsieur Courbet),Realism,genre painting,1854
56268.jpg,f01dab6c041577553712639c152de0e3,Southern Justice (Murder in Mississippi),Social Realism,genre painting,1965
80683.jpg,8cbc5fab07deb3461a50d8beeb775b99,Suerte de recibir,Costumbrismo,genre painting,
36396.jpg,50591a7061fb340d875723f38e00cc3b,"April Showers, Champs Elysees Paris",Impressionism,genre painting,1888
101760.jpg,54e7b38b5c91716bd3ad99a0ab740a18,The Captain's Daughter,Realism,genre painting,1873
74523.jpg,7e4dc558dfaf1fde7eb908e370393d00,The Parquet Planers,Impressionism,genre painting,1875
97006.jpg,590d86025e0458fa979934ccc6e75ab6,Woman in rocking chair,Post-Impressionism,genre painting,1897
97401.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,The Reader,Realism,genre painting,
961.jpg,450fc8bc8b9924db9bd48172f6498d3b,The Lady's Last Stake ,Rococo,genre painting,c.1759
47399.jpg,40f86d376acde0d9862ce7493745bdae,San Salvador and Antonio Gaudi Fighting for the Crown of the Virgin,Surrealism,genre painting,1960
80800.jpg,d7f21b854745372690a1896b8342d19f,Horseman,Romanticism,genre painting,c.1854
1520.jpg,24aa3b8d132a64607956435cbcb4abfd,Horse Fair ,Fauvism,genre painting,1910.0
36240.jpg,7e4dc558dfaf1fde7eb908e370393d00,Portraits in the Countryside,Impressionism,genre painting,1876
91623.jpg,40f86d376acde0d9862ce7493745bdae,Athens Is Burning! The School of Athens and the Fire in the Borgo,Surrealism,genre painting,1980
96121.jpg,80687062449ff7454e2c8926be56f643,The Birthday,Naïve Art (Primitivism),genre painting,1915
12192.jpg,b15d8d493527dccb0b3e02b1ef65258d,Children's Games,Northern Renaissance,genre painting,1560
3986.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,The Engraving Dealers,Realism,genre painting,
47154.jpg,13bfbf505674b6050a7e1d1b7687d228,Between Art and Nature (detail),Symbolism,genre painting,1888
14123.jpg,54e7b38b5c91716bd3ad99a0ab740a18,The Woman of Fashion (La Mondaine),Realism,genre painting,1885
51267.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Hairdressing,Expressionism,genre painting,1906
36056.jpg,e60882af79cababb03ddfa980a75448c,Boys playing soldiers,Romanticism,genre painting,1779
58204.jpg,a6027a4ba71b61a55ea598379c9d508c,The Ballet Rehearsal on Stage,Impressionism,genre painting,1874
81984.jpg,d880f75735034af92204bc70a5802e7d,Songs without Words,Academicism,genre painting,c.1860
92293.jpg,450fc8bc8b9924db9bd48172f6498d3b,Wanstead Assembly at Wanstead_ House,Rococo,genre painting,c.1731
100129.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,The poet Yacuren and a companion strolling in a grove of trees,Ukiyo-e,genre painting,
2679.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,Catch the juggler,Realism,genre painting,1866
25353.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,At the seaside,Impressionism,genre painting,
38835.jpg,450fc8bc8b9924db9bd48172f6498d3b,The Distrest Poet,Rococo,genre painting,1736
60119.jpg,30134467c49a3350f74b4311506f8386,The Red Checkered Tablecloth,Intimism,genre painting,
61580.jpg,c3e9d9ebe5f2900190bef9342c440bd9,The Lady of the festival du Rosaire,Northern Renaissance,genre painting,1506
75372.jpg,49bb8d79587c2172c6cd04dd705fd891,"Rising Tide, St. Malo",Pointillism,genre painting,c.1907
21235.jpg,a6027a4ba71b61a55ea598379c9d508c,Woman at a Window,Impressionism,genre painting,1872
39073.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Vain Courtship,Romanticism,genre painting,1900
88799.jpg,605d22132f5e157ce5bc7bf91d6f8a1a,The Angelus,Realism,genre painting,1859
72147.jpg,b4084847ca563ed8669c618da49e1a12,Baptism,Post-Impressionism,genre painting,1911
5794.jpg,bc0ddf03c667c5edb17982be481ef360,The Family of the Artist ,Expressionism,genre painting,1911
43383.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Donkey and Cart,Post-Impressionism,genre painting,
94574.jpg,9bfa421135ab2d6a06156664b9479dd4,Carolina Morning,New Realism,genre painting,1955
60439.jpg,bc0ddf03c667c5edb17982be481ef360,Still Life with sleeper,Expressionism,genre painting,1940
91625.jpg,1e595d48fcdc7832cb923efc35aa8da4,Dwellers in the Marshes,Neo-Expressionism,genre painting,1983.0
16899.jpg,13bfbf505674b6050a7e1d1b7687d228,"Greek Colony, Marseille",Symbolism,genre painting,1872
19904.jpg,a6027a4ba71b61a55ea598379c9d508c,Dancers Backstage,Impressionism,genre painting,1872
38926.jpg,cc47068929413a16aa707faefbdf4b70,The Trapeze,Art Deco,genre painting,
99814.jpg,3cc9a44380296d93e68b71a27643c25f,A Modern Olympia,Impressionism,genre painting,1874
9276.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,The Children with the bath,Realism,genre painting,
26505.jpg,450fc8bc8b9924db9bd48172f6498d3b, Rake's Progress' The Gaming House,Rococo,genre painting,1735
84160.jpg,54e7b38b5c91716bd3ad99a0ab740a18,"Prodigal Son, The Return",Realism,genre painting,c.1882
53616.jpg,6cddbe4fa475cf6ba58e4aa55203b31d,Lord and Lady in a Phaeton,Romanticism,genre painting,1787
58075.jpg,450fc8bc8b9924db9bd48172f6498d3b,Marriage,Rococo,genre painting,1735
75799.jpg,549f47b9a8d2d45ff0b3863c8e6281fd,Life of Man,Baroque,genre painting,1665
94348.jpg,450fc8bc8b9924db9bd48172f6498d3b,The prison,Rococo,genre painting,1735
73173.jpg,450fc8bc8b9924db9bd48172f6498d3b,The heir,Rococo,genre painting,1735
29631.jpg,b4084847ca563ed8669c618da49e1a12,Sonata,Cubism,genre painting,1911
19942.jpg,54e7b38b5c91716bd3ad99a0ab740a18,The Artist's Ladies,Realism,genre painting,1885
65676.jpg,605d22132f5e157ce5bc7bf91d6f8a1a,Laundress,Realism,genre painting,c.1861
66327.jpg,8f59e3f70611b198f0536f60187cb64b,Hunter with his dogs,Baroque,genre painting,1635
68361.jpg,7a91e9cd90caf6f6feef463e40b84513,Dancing Shoes,Realism,genre painting,1882.0
101296.jpg,450fc8bc8b9924db9bd48172f6498d3b,The Madhouse,Rococo,genre painting,1735
65826.jpg,d8ac73f0218c738977444c6217a35211,Donkey Rider,Fauvism,genre painting,
101527.jpg,83e9823eb4868ca162fd3b7adff70096,Amateur From Garden,Romanticism,genre painting,
18767.jpg,54e7b38b5c91716bd3ad99a0ab740a18,Going to Business,Realism,genre painting,c.1879
44472.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,In Moulin Rouge,Art Nouveau (Modern),genre painting,c.1890
94061.jpg,450fc8bc8b9924db9bd48172f6498d3b,The arrest for theft,Rococo,genre painting,1735
31571.jpg,d7491aaf20c9343768fe647b10bd1772,Dessins Et Peintures D'afrique Executés Au Cours De L'expédition Citroën Centre Afrique ,Expressionism,genre painting,1927.0
21422.jpg,50591a7061fb340d875723f38e00cc3b,Grand Prix Day (also known as Le Jour de Grand Prix),Impressionism,genre painting,
76180.jpg,18ef52d58ddb60c39c31f3b038c5bc96,In the warm land,Realism,genre painting,1890
55627.jpg,5d39b5c98c474831fe297910313c1a36,Smallholders playing dice,Baroque,genre painting,c.1635
89625.jpg,925aa369b0793b82b0c79df590b98832,Boat Building,Romanticism,genre painting,1815
26918.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Portrait of Josep Cardona,Impressionism,genre painting,1899
74610.jpg,5363f292d5acbf15916eb60491202314,Sunday Stroll ,Biedermeier,genre painting,1841
85315.jpg,549f47b9a8d2d45ff0b3863c8e6281fd,Arrival of a Visitor,Baroque,genre painting,
51905.jpg,fd49efbf7ff085035ed05b97d1cdcd12,Difficult Bride,Realism,genre painting,1847
37306.jpg,5363f292d5acbf15916eb60491202314,Backstage,Biedermeier,genre painting,1860
64102.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Weaver,Realism,genre painting,1884
37168.jpg,f01dab6c041577553712639c152de0e3,Boy in a Dining Car,Regionalism,genre painting,1947
64908.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Weaver,Realism,genre painting,1884
89728.jpg,dd4989789d310581024ae2b9203d5439,Girl with a Hoop,Impressionism,genre painting,1885
27117.jpg,51b72626792ce4fabab05000bac62e7d,Funeral Wake,Academicism,genre painting,1855
93459.jpg,de42ef05d5901837bbe974fdb3c30ba5,The Stone Breaker,Realism,genre painting,1849
60196.jpg,c6a2545723847ff0987e5efd82912ffa,Women Tying the Vine,Impressionism,genre painting,1890
14585.jpg,30134467c49a3350f74b4311506f8386,La Place Clichy,Post-Impressionism,genre painting,1912
97460.jpg,30134467c49a3350f74b4311506f8386,At the Fence,Post-Impressionism,genre painting,1895
61182.jpg,8b1800319323ab9b0ce2e0b11b3f4772,The Moroccan and his Horse,Romanticism,genre painting,1857
65129.jpg,6cddbe4fa475cf6ba58e4aa55203b31d,Prince of Wales Phaeton ,Romanticism,genre painting,1793
86007.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,French Peasant Woman Suckling Her Baby after Dalou,Realism,genre painting,c.1881
90178.jpg,549f47b9a8d2d45ff0b3863c8e6281fd,Burgher of Delft and his Daughter,Baroque,genre painting,1655
34788.jpg,8cbc5fab07deb3461a50d8beeb775b99,Derribo del picador,Costumbrismo,genre painting,
97608.jpg,9c948f31fc16aca442cc91e7fe05fb95,Railway,Impressionism,genre painting,1873
15654.jpg,453ddca2bf25d4cd2c01a88f9ab2c376,Venice,Symbolism,genre painting,1893
103168.jpg,de42ef05d5901837bbe974fdb3c30ba5,The Wrestlers,Realism,genre painting,1853
29269.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Pompeian Scene or The Siesta,Romanticism,genre painting,1868
33217.jpg,fd49efbf7ff085035ed05b97d1cdcd12,The Widow,Realism,genre painting,
10708.jpg,baa74b3d60b342e4c42f6261e886a715,The pleasures of the ball,Rococo,genre painting,1714
13147.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Unknown title,Neo-Romanticism,genre painting,
22302.jpg,bc3c45adfb9848a8b5ce12ec39f4d240,The Woodman's Daughter,Romanticism,genre painting,1851.0
29248.jpg,a6027a4ba71b61a55ea598379c9d508c,Racehorses before the Stands,Impressionism,genre painting,1872
44419.jpg,1a8d67dbb446bdc4298cc0be56932a38,Infantry Guards Wandering along the River,Impressionism,genre painting,1870
61222.jpg,a950eee1ee9d523de5e3444d55224349,Russian Ballet,Cubism,genre painting,c.1916
77391.jpg,30134467c49a3350f74b4311506f8386,Mirror on the Wash Stand,Intimism,genre painting,1908
49928.jpg,dd4989789d310581024ae2b9203d5439,In the Garden,Impressionism,genre painting,
40098.jpg,6b3fe5a6be8aaf412dc298917ad1deaa,The Girls on the Bridge,Expressionism,genre painting,1901.0
23941.jpg,5363f292d5acbf15916eb60491202314,Englishman in the Campagna,Biedermeier,genre painting,c.1845
102647.jpg,80687062449ff7454e2c8926be56f643,The Players,Surrealism,genre painting,1968
36645.jpg,7e4dc558dfaf1fde7eb908e370393d00,"Place Saint Augustin, Misty Weather",Impressionism,genre painting,1878
19262.jpg,85e60fb5d2a65debda52dc3e32f76789,Archers shooting at a herm,High Renaissance,genre painting,c.1530
92005.jpg,a6027a4ba71b61a55ea598379c9d508c,Combing the Hair,Impressionism,genre painting,1895
81632.jpg,50591a7061fb340d875723f38e00cc3b,Lumbering,Impressionism,genre painting,1903
51778.jpg,49bb8d79587c2172c6cd04dd705fd891,The Promenade,Post-Impressionism,genre painting,c.1913
63936.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Prisoners Exercising (Prisoners Round),Post-Impressionism,genre painting,1890
61951.jpg,bfb541e54ad5c7320e8f80e2a2163e93,A merchant making up the account,Ukiyo-e,genre painting,
49049.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Woman selling decorative bowls,Ukiyo-e,genre painting,
94875.jpg,0aa40001869bf1e86a1bdae741f79220,Widow,Romanticism,genre painting,
42180.jpg,6f80666437feea42f295cdc0f1eb4df9,"Trouville, scene on the beach",Impressionism,genre painting,
20827.jpg,5363f292d5acbf15916eb60491202314,Harem,Orientalism,genre painting,
95490.jpg,450fc8bc8b9924db9bd48172f6498d3b,The Banquet,Rococo,genre painting,1755
26487.jpg,7e4dc558dfaf1fde7eb908e370393d00,A Road in Naples,Impressionism,genre painting,1872
81136.jpg,24469767ca1b3b1707c5806ba71eaba8,Demonstration in Imereti,Expressionism,genre painting,1942
83103.jpg,5363f292d5acbf15916eb60491202314,The visit of the father,Biedermeier,genre painting,c.1870
100897.jpg,1a8d67dbb446bdc4298cc0be56932a38,River Scene at Bennecourt,Impressionism,genre painting,1868
52156.jpg,f319ab062993d276b4b67feef079992f,Pastoral Scene,Realism,genre painting,c.1860
37881.jpg,a6027a4ba71b61a55ea598379c9d508c,Ballet Rehearsal,Impressionism,genre painting,c.1875
52517.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Breakfast of a Blind Man,Symbolism,genre painting,1903
49971.jpg,dd55583ce853dcbab93bb4af58f4fcfb,"The Old, Old Story",Neoclassicism,genre painting,1903
62675.jpg,74a1dad53214d04514269a188f16683a,Joyous Woman,Art Nouveau (Modern),genre painting,
24172.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Woman mending a fish net,Ukiyo-e,genre painting,
67278.jpg,cc47068929413a16aa707faefbdf4b70,Opera,Art Deco,genre painting,
93376.jpg,9c948f31fc16aca442cc91e7fe05fb95,The Suicide,Impressionism,genre painting,c.1880
51071.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Woman making a wig,Ukiyo-e,genre painting,
91624.jpg,12dfb12ee87cde6a8dd88d10fb3075f4,Sugaring Off,Naïve Art (Primitivism),genre painting,1955.0
20632.jpg,40f86d376acde0d9862ce7493745bdae,Atavism at Twilight,Surrealism,genre painting,1934
16244.jpg,6f80666437feea42f295cdc0f1eb4df9,Beach Scene,Impressionism,genre painting,c.1885
73410.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,The Painter,Realism,genre painting,
4864.jpg,6b3fe5a6be8aaf412dc298917ad1deaa,The Scream,Expressionism,genre painting,1893.0
68547.jpg,13bfbf505674b6050a7e1d1b7687d228,Summer,Symbolism,genre painting,
49939.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Soldiers under the cross,Northern Renaissance,genre painting,
12001.jpg,5d39b5c98c474831fe297910313c1a36,The Smokers,Baroque,genre painting,c.1636
95321.jpg,de42ef05d5901837bbe974fdb3c30ba5,The Wheat Sifters,Realism,genre painting,1855
28804.jpg,1a8d67dbb446bdc4298cc0be56932a38,The Boat Studio,Impressionism,genre painting,1876
38358.jpg,5492f3de0de95c559f5d2ebcffb084a6,Silent Night ,Surrealism,genre painting,1962.0
36010.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,A Reading from Homer,Romanticism,genre painting,1885
15848.jpg,86a9f9dbebdb2495b291954abe9ce9aa,The tea drinker,Rococo,genre painting,1735
75025.jpg,1a8d67dbb446bdc4298cc0be56932a38,The Artist's House at Argenteuil,Impressionism,genre painting,1873
31505.jpg,d0ac9bd7e988f6c0e0a6f5fa94ef2850,Banquet Scene,Mannerism (Late Renaissance),genre painting,1600
56345.jpg,2196c96d3612334fa07aa43daa6ef322,Carnival Evening,Naïve Art (Primitivism),genre painting,1886
45846.jpg,c3476c06a03ae311a7a57705b315ae88,The Bathers,Rococo,genre painting,c.1765
67601.jpg,549f47b9a8d2d45ff0b3863c8e6281fd,The Dancing Couple,Baroque,genre painting,1663
16779.jpg,605d22132f5e157ce5bc7bf91d6f8a1a,The Wood Sawyers,Realism,genre painting,1852
37840.jpg,6cddbe4fa475cf6ba58e4aa55203b31d,Soldiers of the 10th Dragoon Regiment,Romanticism,genre painting,1793
56187.jpg,489c7bf979f6a993869fdc0ae7e4ae34,Woman with Book,Expressionism,genre painting,1945
23793.jpg,a6027a4ba71b61a55ea598379c9d508c,"The Racecourse, Amateur Jockeys",Impressionism,genre painting,1880
49459.jpg,bc0ddf03c667c5edb17982be481ef360,Woman Reading,Realism,genre painting,1894
101985.jpg,b15d8d493527dccb0b3e02b1ef65258d,The Beggars,Northern Renaissance,genre painting,1568
8526.jpg,a6027a4ba71b61a55ea598379c9d508c,"Mlle Fiocre in the Ballet ""The Source""",Impressionism,genre painting,1868
74030.jpg,3a320926ef941d53716127548523450c,"Norham Castle, on the River Tweed",Romanticism,genre painting,1823
72963.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,The Sculpture Gallery,Romanticism,genre painting,1874
78199.jpg,450fc8bc8b9924db9bd48172f6498d3b,The Polling,Rococo,genre painting,1755
29670.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Prophetess,Art Nouveau (Modern),genre painting,1896
99241.jpg,5363f292d5acbf15916eb60491202314,The Sunday hunting,Biedermeier,genre painting,c.1845
95839.jpg,5492f3de0de95c559f5d2ebcffb084a6,Ruins of Selinunte ,Surrealism,genre painting,1973.0
66533.jpg,bc0ddf03c667c5edb17982be481ef360,The lute,Expressionism,genre painting,1943
2137.jpg,acd9b34941d5485b6ffcf6836e07149f,Early Spring in the Vienna Woods ,Biedermeier,genre painting,1861
57403.jpg,a7dbb79c0e57f6ba2ddc5b97ce7896be,Ladies on a Balcony,Academicism,genre painting,1875
