filename,artist,title,style,genre,date
84388.jpg,c16781c4321948227193214b68477a5c,Granada,Impressionism,landscape,1912
4382.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Shinnecock Landscape,Impressionism,landscape,
101537.jpg,dc42824f35033bcab5a0fb69d9357050,Banquet by Lantern Light,Ink and wash painting,landscape,
33278.jpg,93a1479a23e9aad5ee034ed87c71fe00,"Mount Shasta and Castle Lake, Californi ",Romanticism,landscape,1880
98518.jpg,5aabfc58470d01bb2362795a44a2603b,Normandy Landscape: Cow in a Meadow,Impressionism,landscape,1884
71463.jpg,3cc9a44380296d93e68b71a27643c25f,Jas de Bouffan,Post-Impressionism,landscape,1887
48353.jpg,dd4989789d310581024ae2b9203d5439,Pines in the Vicinity of Cagnes,Impressionism,landscape,1910
21013.jpg,9649a0013a798a8367d2c493e37468ec,Indian Scout,Luminism,landscape,
41098.jpg,57bbc1b439f3913ea7f467ac5ccaac31,Grave of William Penn at Jordans in England   ,Naïve Art (Primitivism),landscape,1847
87303.jpg,7e4dc558dfaf1fde7eb908e370393d00,Norman Landscape,Impressionism,landscape,1884
29970.jpg,9dab8b8158b158b64cd858ca79a7893d,A Snowy Monday ,Impressionism,landscape,1926
33136.jpg,c31b03be3da5810b44ea4782d2f3b8a0,The Rock,Magic Realism,landscape,1976
9026.jpg,8f6a345b00fbf96b7047e3a37789a063,Lake Avernus I,Rococo,landscape,1765
36568.jpg,8cdd41002b7b5c5d112865054a7fe13e,The Amselfluh,Expressionism,landscape,
18629.jpg,91373404ff71f68865c7cd9c51bc62ef,Vista de la cascada de Juanacatlán ,Realism,landscape,1898
97001.jpg,3cc9a44380296d93e68b71a27643c25f,The Oise Valley,Impressionism,landscape,c.1880
69162.jpg,c9380d13360b37f21cfd174d92a7247e,Landscape with a road,Post-Impressionism,landscape,c.1910
93058.jpg,baec4a5af305c764a48b1449a10b6820,The Mill at Kelf,Pointillism,landscape,1894
13165.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,"Shinnecock Hills from Canoe Place, Long Island",Impressionism,landscape,
86840.jpg,c1f526286c85264efa11bab51eea383c,The Seat at Poldu Sunset,Synthetism,landscape,c.1889
34656.jpg,3cc9a44380296d93e68b71a27643c25f,Auvers. View from Nearby,Impressionism,landscape,c.1877
38885.jpg,dd4989789d310581024ae2b9203d5439,The Seine at Chatou,Impressionism,landscape,1881
84816.jpg,139e4feb4346b2ef87afb7be838e8220,"View of a House and its Estate in Belsize, Middlesex",Baroque,landscape,1696
88746.jpg,3edc6a404b8c67b7dad1405d52228c96,Trees in Bloom,Divisionism,landscape,
53607.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Summertime (Pulling for Shore),Impressionism,landscape,c.1886
50413.jpg,481c5c92d55717167e01821144a54635,View of Pontoise: Quai au Pothuis,Realism,landscape,1868
74437.jpg,481c5c92d55717167e01821144a54635,"Landscape, Louveciennes",Impressionism,landscape,
98189.jpg,93a1479a23e9aad5ee034ed87c71fe00,Fishing the Merced River ,Romanticism,landscape,1892
22889.jpg,5aabfc58470d01bb2362795a44a2603b,Haymaking near Dieppe,Impressionism,landscape,1885
22697.jpg,481c5c92d55717167e01821144a54635,"The Avenue, Sydenham",Impressionism,landscape,1871
60306.jpg,2bacbbdcfae37d0fa719b0ef843107d3,August Morning,Abstract Expressionism,landscape,1961
5757.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Sunset Flame,Magic Realism,landscape,2000
18093.jpg,234c8d1df0b49b512791078cf00cf352,May Afternoon on the Loing,Impressionism,landscape,1888
70309.jpg,5aabfc58470d01bb2362795a44a2603b,Gratte roosters path,Impressionism,landscape,1882
61319.jpg,dd4989789d310581024ae2b9203d5439,Orange Trees,Impressionism,landscape,
53717.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,Spring in the valley of the Mitta Mitta with the Bogong Ranges ,Romanticism,landscape,1866
81756.jpg,3edc6a404b8c67b7dad1405d52228c96,Fountain in Marquayrol,Divisionism,landscape,
39424.jpg,d77452b0e817e7cb88e30c4a5f5ca9ba,Bluebonnet Scene,Impressionism,landscape,
64482.jpg,2c619a6f61c12b8295ded4d733e8d97e,"Natural Bridge, Virginia ",Romanticism,landscape,1860
18839.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Red Barn and Grey Sky,Magic Realism,landscape,1975
72607.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Yellow Leaves,Magic Realism,landscape,1988
17754.jpg,18f16730ca9e273f2a9064086f851365,"On Lancaster Sands, Low Tide ",Romanticism,landscape,1849
39792.jpg,6f80666437feea42f295cdc0f1eb4df9,"Oiseme, Landscape near Chartres",Impressionism,landscape,1891
54068.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Hidden Pasture,Magic Realism,landscape,1999
78691.jpg,9649a0013a798a8367d2c493e37468ec,"Cathedral Rocks, Yosemite Valley, Winter",Luminism,landscape,
20955.jpg,49bb8d79587c2172c6cd04dd705fd891,"Low Tide, Beachmont",Impressionism,landscape,c.1905
46077.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,North east view from the top of Mt Kosciusko ,Romanticism,landscape,1866
21575.jpg,be80d7a4e112407465a49e215d44a61e,Sparks (I),Symbolism,landscape,1906
50126.jpg,5aabfc58470d01bb2362795a44a2603b,White house,Impressionism,landscape,1885
648.jpg,821cc8348e92c1dd6e2308b4d578fa25,Arcades at L'Estaque,Cubism,landscape,1908
7540.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Midnight Blue,Magic Realism,landscape,
96123.jpg,dd4989789d310581024ae2b9203d5439,The Beal,Impressionism,landscape,1905
53375.jpg,18f16730ca9e273f2a9064086f851365,Vale of Clwyd ,Romanticism,landscape,1848
6585.jpg,831614e9da7ff241dc5783f098dd0107,Paysage aux deux Cyprés ,Pointillism,landscape,1905
83091.jpg,f1bf4844729d425f9ae894a7cfae5650,Untitled Landscape ,Realism,landscape,1889
25718.jpg,3a320926ef941d53716127548523450c,"Moonlight, A Study at Millbank",Romanticism,landscape,1797
71954.jpg,9649a0013a798a8367d2c493e37468ec,"Evening, Owens Lake, California",Luminism,landscape,
50647.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Moonlit Tree Trunk,Magic Realism,landscape,
40919.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,Part of the saltwater lagoon and view of Mount Macedon with the Flemington Hills near Melbourne ,Romanticism,landscape,1858
35471.jpg,925aa369b0793b82b0c79df590b98832,A View On The Stour Near Dedham,Romanticism,landscape,1822
96728.jpg,3cc9a44380296d93e68b71a27643c25f,View of Bonnieres,Romanticism,landscape,1866
91866.jpg,baec4a5af305c764a48b1449a10b6820,The Pointe de per Kiridec at Roscoff,Pointillism,landscape,
79103.jpg,8bd910f3039f8dc999f5fba94a9b748f,"Sansui chokan, detail",Ink and wash painting,landscape,1496
32498.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Flower Fantasy,Magic Realism,landscape,
70059.jpg,de42ef05d5901837bbe974fdb3c30ba5,Entering the Forest,Realism,landscape,c.1855
20184.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,October,Impressionism,landscape,1893
27127.jpg,4b0465826ffd6db797ea6f3a5898df79,Fecamp,Post-Impressionism,landscape,c.1920
61008.jpg,5aabfc58470d01bb2362795a44a2603b,"Oestervold Park, Copenhagen",Impressionism,landscape,1885
81380.jpg,02b5b7db02d3fa2bf86aa034f8799720,"Valley of the Creuse, Crozant",Post-Impressionism,landscape,1901
86394.jpg,d8a0cefbc477d0fa4924201005397a6f,"Stepping Stones in Afternoon, Nara Isui-en",Sōsaku hanga,landscape,1960
83128.jpg,481c5c92d55717167e01821144a54635,View from Louveciennes,Realism,landscape,
13958.jpg,dd4989789d310581024ae2b9203d5439,Path through the High Grass,Impressionism,landscape,c.1876
28411.jpg,9649a0013a798a8367d2c493e37468ec,Evening on the Prarie,Luminism,landscape,c.1870
83611.jpg,5aabfc58470d01bb2362795a44a2603b,Pere Jean's Path,Impressionism,landscape,1885
78551.jpg,50591a7061fb340d875723f38e00cc3b,Home of the Hummingbird,Impressionism,landscape,1893
39997.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Hunting Game in Shinnecock Hills,Impressionism,landscape,1895
86853.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,Colac and part of the lake seen from Robertson's Hill east ,Romanticism,landscape,1858
70836.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,Spring in the valley of the Mitta Mitta with the Bogong Ranges in the distance ,Romanticism,landscape,1863
20669.jpg,481c5c92d55717167e01821144a54635,"Varengeville, Sunset",Impressionism,landscape,1899
65645.jpg,8cdd41002b7b5c5d112865054a7fe13e,Farmers Driving Cattle to a Alpine Pasture,Expressionism,landscape,
93569.jpg,24ed88087b0ffeb763e89a197a5cde0d,Willows in the Garden at Bougival,Impressionism,landscape,1884
78924.jpg,ec1941bc21b99ceefde12dc791b7e643,Grove,Naïve Art (Primitivism),landscape,1955
8776.jpg,c16781c4321948227193214b68477a5c,Millet's Garden,Impressionism,landscape,1886
69744.jpg,18f16730ca9e273f2a9064086f851365,Beddgelert Mill and Bridge ,Romanticism,landscape,1810
50206.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Blue Mountain Fields,Magic Realism,landscape,
7134.jpg,3edc6a404b8c67b7dad1405d52228c96,The Terrace,Divisionism,landscape,1915
42223.jpg,6f80666437feea42f295cdc0f1eb4df9,Park Cordieres a Trouville,Realism,landscape,1873
55465.jpg,4b0465826ffd6db797ea6f3a5898df79,Fecamp   Gray Weather,Post-Impressionism,landscape,1920
4339.jpg,ec1941bc21b99ceefde12dc791b7e643,September in the Bohdanivka village on the dam,Naïve Art (Primitivism),landscape,1956
20744.jpg,831614e9da7ff241dc5783f098dd0107,Paysage pointilliste ,Pointillism,landscape,1907
71471.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Blue Nocturne,Magic Realism,landscape,1992
55324.jpg,5fc2ffdd3d24ab503edd9a271dc379bd,"Landscape with a White Tower, Souvenir of Crecy",Realism,landscape,c.1874
76518.jpg,c56bcab4b317984013ebef5d3c4b5906,Winter Scene,Impressionism,landscape,
44776.jpg,acd9b34941d5485b6ffcf6836e07149f,Lake Fuschel with Schafberg ,Romanticism,landscape,1835
73959.jpg,059d590e174c545474f0fedcc126ce4c,"Bay of Uri, Lake of Lucerne ",Romanticism,landscape,1858
4009.jpg,8babb43a3cc2521e4c1acf6ff1e12869,Summer evening,Realism,landscape,
22947.jpg,76561d2b7226d9e2e962a8a01e95436f,Amalfi Coast,Romanticism,landscape,1868
96619.jpg,7e4dc558dfaf1fde7eb908e370393d00,"Laundry Drying, Petit Gennevilliers",Impressionism,landscape,1892
76463.jpg,c6fae606cd997c751017bc18c4082e9f,Landscape of Aigues-Mortes,Impressionism,landscape,1867
18774.jpg,18f16730ca9e273f2a9064086f851365,"Beeston Castle, Cheshire",Romanticism,landscape,1849
30414.jpg,4b0465826ffd6db797ea6f3a5898df79,Cliffs at Saint Jouin,Post-Impressionism,landscape,1907
21230.jpg,2c619a6f61c12b8295ded4d733e8d97e,"View rom New Windsor, Hudson River ",Luminism,landscape,1869
53501.jpg,8babb43a3cc2521e4c1acf6ff1e12869,Horseman on a tow path,Realism,landscape,
22651.jpg,5aabfc58470d01bb2362795a44a2603b,The farm in Grue ,Impressionism,landscape,1883
68269.jpg,50591a7061fb340d875723f38e00cc3b,Flower Garden,Impressionism,landscape,1916
35908.jpg,dd4989789d310581024ae2b9203d5439,The Banks of the Seine at Champrosay,Impressionism,landscape,1876
17234.jpg,50591a7061fb340d875723f38e00cc3b,Posilippo,Impressionism,landscape,1897
5704.jpg,831614e9da7ff241dc5783f098dd0107,Le Chemin a travers les champs ,Fauvism,landscape,1904
62280.jpg,831614e9da7ff241dc5783f098dd0107,Matin au Parc Montsouris ,Divisionism,landscape,1906
63141.jpg,bf1267ceacfea1e3b977e5f3f904e0d6,Hopfgarten ,Cubism,landscape,1920
17462.jpg,57bbc1b439f3913ea7f467ac5ccaac31,The Falls of Niagara ,Naïve Art (Primitivism),landscape,1825
78286.jpg,8cdd41002b7b5c5d112865054a7fe13e,Stafelalp at Moon Light,Expressionism,landscape,
86319.jpg,45f4183820ce1fa775f8a27d3120aad6,The Beginning of Spring,Post-Impressionism,landscape,1935
58414.jpg,50591a7061fb340d875723f38e00cc3b,Canterbury,Impressionism,landscape,1889
66186.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Winter woods,Magic Realism,landscape,1998
56322.jpg,0eb4b764437df0fa2b50efd963bd4f83,Sunset in the Auvergne,Realism,landscape,c.1844
91953.jpg,2c619a6f61c12b8295ded4d733e8d97e,"Study of Nature, Dresden, Lake George ",Romanticism,landscape,1870
34400.jpg,33fbba0a786451ed0ed45b0467349cfe,Morning. The Sheep,Impressionism,landscape,
64672.jpg,dd4989789d310581024ae2b9203d5439,Algerian Landscape (The Ravine of the Wild Women),Impressionism,landscape,1881
456.jpg,739ad39c672e781a5cee3c07ecb9f646,The Coast of Brittany (aka Alone with the Tide),Realism,landscape,1861
2160.jpg,234c8d1df0b49b512791078cf00cf352,The Station at Sevres,Impressionism,landscape,1879
95514.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Through the Fog,Magic Realism,landscape,1997
57582.jpg,489c7bf979f6a993869fdc0ae7e4ae34,Harbor in Normandy,Analytical Cubism,landscape,1909
10600.jpg,3edc6a404b8c67b7dad1405d52228c96,Church by the River,Post-Impressionism,landscape,1921
7570.jpg,c16781c4321948227193214b68477a5c,A Garden in Corfu,Impressionism,landscape,1909
79837.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Man's Weapons Are Useless When Nature Goes Armed ,Romanticism,landscape,1916
89970.jpg,c56bcab4b317984013ebef5d3c4b5906,Summer Landscape,Impressionism,landscape,1899
29398.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Along the Path at Shinnecock,Impressionism,landscape,1896
5676.jpg,c8b8309d0adf15bd814701ee47de640c,"Near Bolton Abbey, Yorkshire",Romanticism,landscape,
54204.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,Lawrence Island near Portland ,Romanticism,landscape,1858
102608.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Early Morning Fog,Magic Realism,landscape,1990
22669.jpg,09f10ed3f09cbd07aa596749c6277ea6,Costruzione spaziale,Futurism,landscape,1919
48517.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Eucalyptus,Magic Realism,landscape,1982
280.jpg,9a85697fd693e11f87846ebc70c00227,Farmhouse with Birch Trees,Art Nouveau (Modern),landscape,1903
33685.jpg,5aabfc58470d01bb2362795a44a2603b,Street in Rouen,Impressionism,landscape,1884
37094.jpg,9649a0013a798a8367d2c493e37468ec,"The Grand Tetons, Wyoming  ",Luminism,landscape,
93023.jpg,c16781c4321948227193214b68477a5c,"Falconieri Gardens, Frascati",Impressionism,landscape,1907
11614.jpg,3f8dc381ccfe9d5cc88b75970262715b,View from the Banks of the River Araks,Expressionism,landscape,1954
3143.jpg,5aabfc58470d01bb2362795a44a2603b,Landscape at Pont-Aven,Post-Impressionism,landscape,1886
96559.jpg,5aabfc58470d01bb2362795a44a2603b,Lollichon Field,Post-Impressionism,landscape,1886
72811.jpg,7df35dd92b0d2ee910a07d6eb9e4444c,Nuneham,Romanticism,landscape,1860
57768.jpg,2fb04b8b8492dff1d019d1922fa33894,Autumn Mountains after Wang Meng,Ink and wash painting,landscape,
94384.jpg,479807bac5f3f944e7209e5d99e0dc48,In the Sierra,Impressionism,landscape,
68039.jpg,18f16730ca9e273f2a9064086f851365,"Greenfield House, Harorne",Romanticism,landscape,
11542.jpg,8babb43a3cc2521e4c1acf6ff1e12869,Mill in landscape,Realism,landscape,
40245.jpg,831614e9da7ff241dc5783f098dd0107,"Petit port, pecheurs et bateaux au quai ",Divisionism,landscape,1906
92535.jpg,0eb4b764437df0fa2b50efd963bd4f83,The Cave in a Cliff near Granville,Realism,landscape,c.1833
82163.jpg,3a5da5cdabbaa3f0dea68520a419e01f,Havana Harbor,Impressionism,landscape,1902
65773.jpg,3cc9a44380296d93e68b71a27643c25f,The Alley at Chantilly,Post-Impressionism,landscape,1888
11190.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Reaching for the Sky,Magic Realism,landscape,
39568.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Snow Trees,Magic Realism,landscape,1986
70140.jpg,c31b03be3da5810b44ea4782d2f3b8a0,California Coast,Magic Realism,landscape,1975
28519.jpg,de42ef05d5901837bbe974fdb3c30ba5,The Source among the Rocks of the Doubs,Realism,landscape,1871
19905.jpg,5aabfc58470d01bb2362795a44a2603b,Cove opposite Pont-Aven Harbor,Post-Impressionism,landscape,1888
72665.jpg,2f68ecc70bbc7f82c679905e1ed3c467,View of West Point from the Side of the Mountain ,Rococo,landscape,1801
16562.jpg,5aabfc58470d01bb2362795a44a2603b,Boy by the Water,Impressionism,landscape,1885
22116.jpg,1e8267251976e6f3b771b00f32c5798b,Autumn Tree with Fuchsias,Expressionism,landscape,1909
27334.jpg,e87972a61b3ea8056af087ca4d5a7d56,River Landscape by Moonlight,Impressionism,landscape,1887
76468.jpg,3edc6a404b8c67b7dad1405d52228c96,Landscape,Divisionism,landscape,
97106.jpg,c56bcab4b317984013ebef5d3c4b5906,Irises,Tonalism,landscape,c.1896
95207.jpg,b60aa1ea22ccf54d9fe50f892e9f28ab,The Bonaventure Pine,Impressionism,landscape,1893
76304.jpg,baa3e6fec49e7eba24e23a8685c22955,Old Sundborn Church,Art Nouveau (Modern),landscape,c.1895
25421.jpg,4c313b70eecd9d3379209acc93d8620a,On the Coast of Picardy,Romanticism,landscape,1826
12457.jpg,3edc6a404b8c67b7dad1405d52228c96,By the Fields,Divisionism,landscape,
15825.jpg,3edc6a404b8c67b7dad1405d52228c96,The Poplars,Divisionism,landscape,
74179.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,View of the Ben Lomond Range from an opening in the Epping Forest in Tasmania ,Romanticism,landscape,1858
101354.jpg,c31b03be3da5810b44ea4782d2f3b8a0,"Sea, Cliff and Pine",Magic Realism,landscape,1988
41820.jpg,53128585a400eea9a4df4ff3ec89db41,The Seine at La Grande Jatte in the Spring,Pointillism,landscape,1888
63777.jpg,50591a7061fb340d875723f38e00cc3b,"Flower Garden, Isles of Shoals",Impressionism,landscape,1893
46909.jpg,50591a7061fb340d875723f38e00cc3b,Sunset on the Sea,Impressionism,landscape,1908
58909.jpg,6c264cc889ea260d235306aedaa4f60b,Pueblo Mountain,Expressionism,landscape,1918
10518.jpg,9a85697fd693e11f87846ebc70c00227,"Apple Tree, I",Art Nouveau (Modern),landscape,c.1912
78708.jpg,5d14c04e738c3f06146955ec0c7470da,Italian Landscape,Romanticism,landscape,1847
96809.jpg,5aabfc58470d01bb2362795a44a2603b,The first flowers,Post-Impressionism,landscape,1888
82990.jpg,dd4989789d310581024ae2b9203d5439,Banks of the River,Impressionism,landscape,1876
99778.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Mauve Barn,Magic Realism,landscape,1985
78403.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Winter Pine,Magic Realism,landscape,
71034.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Violet Tree and Barn,Magic Realism,landscape,1975
34923.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Village,Magic Realism,landscape,
4048.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Cliffs of Darkness,Magic Realism,landscape,1986
29664.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Autumn Sunset,Magic Realism,landscape,1987
27209.jpg,d34a660a6897d54c215dd65450b198e0,Landscape with dead tree ,Neoclassicism,landscape,
42341.jpg,c56bcab4b317984013ebef5d3c4b5906,Middlebrook Farm,Impressionism,landscape,c.1888
39065.jpg,5fc2ffdd3d24ab503edd9a271dc379bd,"The Facade of the Villa d Este at Tivoli, View from the Gardens",Realism,landscape,1843
96516.jpg,4b0465826ffd6db797ea6f3a5898df79,Wooded Landscape,Post-Impressionism,landscape,
87755.jpg,481c5c92d55717167e01821144a54635,In the Woods,Realism,landscape,1864
41831.jpg,c62993c1e930d325cbead9049cc1b6a6,"Neuburg Gates, Heidelberg",Realism,landscape,1913
16678.jpg,9649a0013a798a8367d2c493e37468ec,Splendour of the Grand Tetons,Luminism,landscape,
18027.jpg,831614e9da7ff241dc5783f098dd0107,Landscape with Fountain ,Divisionism,landscape,1907
59937.jpg,0eb4b764437df0fa2b50efd963bd4f83,Twilight Landscape,Realism,landscape,1850
9863.jpg,7e4dc558dfaf1fde7eb908e370393d00,The Garden at Petit Gennevilliers in Winter,Impressionism,landscape,c.1894
23987.jpg,63e73f693e541f53d98ed6c93d03ef40,River Landscape,Realism,landscape,
7393.jpg,18f16730ca9e273f2a9064086f851365,A Mountain Torrent,Romanticism,landscape,
94249.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Sea Cliffs and Redwoods,Magic Realism,landscape,
39075.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Eucalyptus,Magic Realism,landscape,1974
37400.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,View of the snowy bluff on the Wonnangatta River ,Romanticism,landscape,1864
60970.jpg,9649a0013a798a8367d2c493e37468ec,"Indian Encampment, Shoshone Village ",Luminism,landscape,1860
15836.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Santa Ynez Memory,Magic Realism,landscape,1998
76090.jpg,7e4dc558dfaf1fde7eb908e370393d00,"Yerres, the Aviary in the Ornamental Farm",Impressionism,landscape,c.1878
33334.jpg,d77452b0e817e7cb88e30c4a5f5ca9ba,On The San Antonio River,Impressionism,landscape,1910
86553.jpg,3edc6a404b8c67b7dad1405d52228c96,Labastide du Vert,Divisionism,landscape,
22655.jpg,91373404ff71f68865c7cd9c51bc62ef,Volcán de Orizaba desde la Hacienda de San Miguelito ,Realism,landscape,1892
38216.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,Crater of Mount Gambier S.A.,Romanticism,landscape,1867
47864.jpg,3edc6a404b8c67b7dad1405d52228c96,Landscape near Toulouse,Divisionism,landscape,
30350.jpg,481c5c92d55717167e01821144a54635,Hill of Jallais at Pontoise,Realism,landscape,
5978.jpg,3cc9a44380296d93e68b71a27643c25f,Medan Chateau and Village,Post-Impressionism,landscape,1885
55035.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Fir Tree In Snow,Magic Realism,landscape,1975
14214.jpg,de42ef05d5901837bbe974fdb3c30ba5,Crumbling Rocks,Realism,landscape,1864
45812.jpg,de42ef05d5901837bbe974fdb3c30ba5,Lake Leman,Realism,landscape,1874
27589.jpg,5aabfc58470d01bb2362795a44a2603b,Breton Landscape,Post-Impressionism,landscape,1889
80685.jpg,3edc6a404b8c67b7dad1405d52228c96,The Green Bridge,Divisionism,landscape,
83639.jpg,dd4989789d310581024ae2b9203d5439,The Harvesters,Impressionism,landscape,1873
91338.jpg,c56bcab4b317984013ebef5d3c4b5906,Niagara Falls,Impressionism,landscape,1897
68554.jpg,40f86d376acde0d9862ce7493745bdae,Apparatus and Hand,Surrealism,landscape,1927
70925.jpg,234c8d1df0b49b512791078cf00cf352,Lady s Cove,Impressionism,landscape,1897
98662.jpg,50591a7061fb340d875723f38e00cc3b,Bather,Impressionism,landscape,1905
60936.jpg,c6a2545723847ff0987e5efd82912ffa,The Canal near St. Tropez,Pointillism,landscape,
35113.jpg,5aabfc58470d01bb2362795a44a2603b,Seascape with cow on the edge of a cliff,Post-Impressionism,landscape,1888
67532.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Quiet pasture,Magic Realism,landscape,
91072.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Ocean Paradise,Magic Realism,landscape,1995
10406.jpg,6f80666437feea42f295cdc0f1eb4df9,"Trouville, the Inner Port, Low tide",Impressionism,landscape,1881
81082.jpg,50591a7061fb340d875723f38e00cc3b,Listening to the Orchard Oriole,Impressionism,landscape,1902
66317.jpg,baec4a5af305c764a48b1449a10b6820,Il Mediterraneo Presso le Lavandou,Pointillism,landscape,
78057.jpg,234c8d1df0b49b512791078cf00cf352,Abandoned Cottage,Impressionism,landscape,1894
41795.jpg,4921894bc61f8515d32faad1f79e1e6e,Village forestier Grosrouvre ,Post-Impressionism,landscape,1943
9835.jpg,234c8d1df0b49b512791078cf00cf352,Fields at Saint Cloud,Impressionism,landscape,
61572.jpg,24ed88087b0ffeb763e89a197a5cde0d,Roses Tremieres (Hollyhocks),Impressionism,landscape,1884
44660.jpg,c1f526286c85264efa11bab51eea383c,Yellow Farm at Pouldu,Synthetism,landscape,1890
94851.jpg,1cdfd8192834e61b3543e3ce839950eb,unknown title,Ink and wash painting,landscape,
82811.jpg,50591a7061fb340d875723f38e00cc3b,Spring at Old Lyme,Impressionism,landscape,1906
72654.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Birches,Art Nouveau (Modern),landscape,1905
59396.jpg,5aabfc58470d01bb2362795a44a2603b,Landscape at Le Pouldu,Post-Impressionism,landscape,1890
15002.jpg,c31b03be3da5810b44ea4782d2f3b8a0,As Far As I Could See,Magic Realism,landscape,1997
70520.jpg,baec4a5af305c764a48b1449a10b6820,Pines of Rayol,Post-Impressionism,landscape,1912
24567.jpg,c16781c4321948227193214b68477a5c,Dugout,Impressionism,landscape,1918
82617.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Shore Scene,Impressionism,landscape,c.1886
34908.jpg,dd4989789d310581024ae2b9203d5439,The Seine at Asnieres (The Skiff),Impressionism,landscape,1879
2942.jpg,50591a7061fb340d875723f38e00cc3b,The Hawk's Nest,Impressionism,landscape,1904
26165.jpg,c9380d13360b37f21cfd174d92a7247e,Landscape with a flowerbed,Realism,landscape,1906
30316.jpg,8babb43a3cc2521e4c1acf6ff1e12869,Dutch polder landscape,Realism,landscape,
70725.jpg,c31b03be3da5810b44ea4782d2f3b8a0,Mountain Rise,Magic Realism,landscape,
103030.jpg,3edc6a404b8c67b7dad1405d52228c96,Fountain in Summer,Divisionism,landscape,
776.jpg,c8b8309d0adf15bd814701ee47de640c,"Kirkstall Abbey, Yorkshire",Romanticism,landscape,1801
67430.jpg,4b0465826ffd6db797ea6f3a5898df79,Paper Mill at Port Marly,Post-Impressionism,landscape,1920
89414.jpg,861c29e13205420326f7443ea77de5c9,"Green Sea, Iona ",Post-Impressionism,landscape,1920
63187.jpg,5aabfc58470d01bb2362795a44a2603b,Path down to the Aven,Post-Impressionism,landscape,1888
71504.jpg,5aabfc58470d01bb2362795a44a2603b,Red roof by the water,Impressionism,landscape,1885
87827.jpg,c16781c4321948227193214b68477a5c,Villa di Marlia: Lucca ,Impressionism,landscape,1910
46362.jpg,234c8d1df0b49b512791078cf00cf352,Banks of the Loing,Impressionism,landscape,1896
4175.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,"Lake Illawarra, N.S.W.",Romanticism,landscape,1867
60492.jpg,f1bf4844729d425f9ae894a7cfae5650,"Mountain Landscape, Highlands, North Carolina ",Realism,landscape,1889
29503.jpg,c16781c4321948227193214b68477a5c,Palms,Impressionism,landscape,1917
89293.jpg,dd4989789d310581024ae2b9203d5439,"Young Woman in a Landscape, Cagnes",Impressionism,landscape,c.1905
2919.jpg,c16781c4321948227193214b68477a5c,"A Backwater, Calcot Mill near Reading",Impressionism,landscape,1888
9448.jpg,5fc2ffdd3d24ab503edd9a271dc379bd,"Ville d'Avray, Cowherd in a Clearing near a Pond",Realism,landscape,1872
65067.jpg,de42ef05d5901837bbe974fdb3c30ba5,Cliffs by the Sea in the Snow,Realism,landscape,1870
62662.jpg,481c5c92d55717167e01821144a54635,The Old Ennery Road in Pontoise,Impressionism,landscape,1877
